Customer_Number,Attrition_Flag,Age,Date_of_birth,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
3715364133,Existing Customer,43,3/12/1981,M,3,Graduate,Unknown,$120K +,Blue,36,6,1,2,25937.00,0,25937.00,0.936,3785,68,0.700,0.000
3715365108,Existing Customer,44,1/25/1980,M,3,Graduate,Married,$40K - $60K,Blue,35,6,3,1,6327.00,0,6327.00,0.666,3653,77,0.674,0.000
3715366383,Existing Customer,42,8/5/1982,F,3,Unknown,Married,Less than $40K,Blue,36,4,2,1,2281.00,1548,733.00,0.739,4384,78,0.857,0.679
3715367433,Existing Customer,44,6/11/1980,M,2,Graduate,Married,$60K - $80K,Blue,36,3,1,2,4141.00,1424,2717.00,0.574,3512,65,0.477,0.344
3715368408,Existing Customer,57,8/13/1967,F,2,Uneducated,Married,Less than $40K,Blue,46,2,3,2,2129.00,1139,990.00,1.025,4509,73,0.825,0.535
3715370583,Existing Customer,45,7/15/1979,F,3,Graduate,Divorced,Unknown,Blue,36,2,3,2,12406.00,1980,10426.00,0.791,8113,90,0.500,0.160
3715371558,Existing Customer,53,1/15/1971,F,2,High School,Single,Less than $40K,Blue,36,2,2,3,1874.00,994,880.00,0.713,4194,78,0.857,0.530
3715372308,Existing Customer,40,6/11/1984,F,4,Graduate,Married,Unknown,Blue,36,3,1,2,3706.00,1043,2663.00,0.384,1688,38,0.583,0.281
3715374033,Existing Customer,44,3/27/1980,F,4,Uneducated,Married,Less than $40K,Blue,26,4,1,2,4726.00,1551,3175.00,0.544,3658,70,0.628,0.328
3715375308,Existing Customer,51,1/9/1973,F,1,College,Married,Less than $40K,Blue,42,4,2,2,2431.00,0,2431.00,0.886,3323,65,1.097,0.000
3715376208,Attrited Customer,52,1/28/1972,F,0,Doctorate,Single,Less than $40K,Blue,36,2,2,3,1438.30,978,460.30,0.773,947,33,0.571,0.680
3715377183,Existing Customer,43,3/15/1981,M,3,College,Unknown,$60K - $80K,Blue,37,5,2,3,19044.00,0,19044.00,0.721,1780,44,0.760,0.000
3715379133,Existing Customer,46,5/11/1978,F,3,High School,Single,Less than $40K,Blue,36,1,2,2,3759.00,0,3759.00,0.722,15331,106,0.767,0.000
3715381233,Attrited Customer,45,7/15/1979,M,3,Graduate,Married,$80K - $120K,Blue,40,3,3,2,3728.00,0,3728.00,0.358,1632,42,0.448,0.000
3715382208,Existing Customer,37,4/20/1987,F,1,Graduate,Single,Less than $40K,Blue,36,3,3,3,2684.00,0,2684.00,0.660,4796,85,0.635,0.000
3715384683,Existing Customer,26,6/12/1998,M,0,College,Divorced,Less than $40K,Blue,36,5,2,3,4150.00,456,3694.00,1.126,2483,74,0.542,0.110
3715386633,Existing Customer,47,5/20/1977,F,5,Graduate,Married,Less than $40K,Blue,42,3,5,1,2838.00,2517,321.00,0.625,3493,65,0.711,0.887
3715386633,Existing Customer,47,5/20/1977,F,5,Graduate,Married,Less than $40K,Blue,42,3,5,1,2838.00,2517,321.00,0.625,3493,65,0.711,0.887
3715388508,Existing Customer,43,3/31/1981,F,4,Graduate,Single,Unknown,Silver,36,4,3,4,34516.00,1893,32623.00,0.748,3639,76,1.000,0.055
3715389258,Existing Customer,51,4/19/1973,F,1,College,Single,Less than $40K,Blue,36,4,4,2,1737.00,1145,592.00,0.809,1954,42,1.333,0.659
3715390608,Existing Customer,54,2/11/1970,F,5,Unknown,Single,Less than $40K,Blue,49,2,3,2,1476.00,0,1476.00,0.699,4462,75,0.786,0.000
3715391658,Existing Customer,42,7/14/1982,F,4,Post-Graduate,Single,Less than $40K,Blue,36,6,2,3,1438.30,674,764.30,1.769,2451,55,1.292,0.469
3715393233,Existing Customer,52,3/29/1972,M,2,Graduate,Single,$120K +,Blue,44,5,1,1,34516.00,2174,32342.00,0.426,1616,50,0.515,0.063
3715399833,Existing Customer,36,8/24/1988,F,3,Graduate,Married,Less than $40K,Blue,28,4,3,2,4824.00,2517,2307.00,0.838,1516,32,0.391,0.522
3715400733,Existing Customer,45,8/25/1979,F,5,Graduate,Married,Less than $40K,Blue,39,5,3,2,2867.00,1209,1658.00,0.727,5311,81,0.976,0.422
3715401558,Existing Customer,38,6/21/1986,M,0,Graduate,Married,$60K - $80K,Blue,33,5,4,4,11741.00,1560,10181.00,0.773,2143,41,0.783,0.133
3715402683,Existing Customer,52,1/7/1972,M,1,Unknown,Single,$120K +,Blue,44,6,1,2,34516.00,0,34516.00,1.030,2848,56,0.750,0.000
3715404033,Existing Customer,57,6/12/1967,F,2,Post-Graduate,Married,Less than $40K,Blue,36,3,0,1,2712.00,1445,1267.00,0.819,4520,79,0.881,0.533
3715405008,Existing Customer,35,2/10/1989,F,2,High School,Married,Unknown,Blue,36,3,2,4,4319.00,1151,3168.00,0.594,1852,47,0.424,0.266
3715406058,Existing Customer,44,2/22/1980,F,3,College,Unknown,Unknown,Blue,35,5,2,2,11238.00,2336,8902.00,0.911,5302,70,0.892,0.208
3715407108,Existing Customer,46,4/13/1978,M,1,Uneducated,Married,$80K - $120K,Blue,36,2,3,2,17698.00,1769,15929.00,0.623,8056,95,0.583,0.100
3715408158,Existing Customer,53,7/6/1971,M,2,High School,Single,$120K +,Blue,35,4,2,1,19040.00,2056,16984.00,0.607,1212,31,0.722,0.108
3715408983,Existing Customer,57,5/4/1967,F,3,Post-Graduate,Married,Less than $40K,Blue,36,4,3,2,2525.00,1203,1322.00,0.725,4360,78,0.857,0.476
3715410033,Existing Customer,54,8/28/1970,F,2,High School,Single,Unknown,Blue,45,5,3,5,7563.00,1465,6098.00,0.511,4175,67,0.718,0.194
3715410858,Attrited Customer,43,1/24/1981,F,3,Uneducated,Married,$40K - $60K,Blue,36,6,4,3,1438.30,0,1438.30,0.747,2116,38,0.583,0.000
3715411758,Existing Customer,43,8/1/1981,F,3,Graduate,Single,Less than $40K,Blue,35,3,1,2,4469.00,2002,2467.00,0.669,2111,38,0.462,0.448
3715414908,Existing Customer,43,3/2/1981,F,4,Graduate,Married,Less than $40K,Blue,35,3,3,0,6448.00,1464,4984.00,0.615,7546,88,0.630,0.227
3715415883,Attrited Customer,50,5/26/1974,F,1,High School,Single,Unknown,Blue,42,5,0,4,10057.00,0,10057.00,0.792,2383,42,0.448,0.000
3715416783,Attrited Customer,47,1/16/1977,F,1,Unknown,Single,Less than $40K,Blue,37,4,2,1,2173.00,596,1577.00,0.810,2738,45,0.406,0.274
3715419858,Attrited Customer,47,7/10/1977,F,4,College,Single,Less than $40K,Blue,36,2,2,3,2263.00,0,2263.00,0.752,2385,33,0.375,0.000
3715420908,Attrited Customer,55,8/24/1969,F,1,Unknown,Single,Less than $40K,Blue,36,5,2,3,1836.00,572,1264.00,0.758,2400,34,0.789,0.312
3715421733,Existing Customer,45,3/10/1979,F,3,High School,Single,$40K - $60K,Blue,36,3,1,1,1663.00,1112,551.00,0.588,2978,61,0.906,0.669
3715422708,Existing Customer,51,4/9/1973,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,6,1,4,7925.00,1445,6480.00,0.750,3815,65,0.806,0.182
3715423608,Existing Customer,44,5/9/1980,F,3,Graduate,Single,Less than $40K,Blue,36,5,1,3,4066.00,1028,3038.00,0.972,3888,77,0.604,0.253
3715425633,Existing Customer,42,5/26/1982,F,4,Graduate,Single,Unknown,Blue,36,3,3,3,9396.00,1870,7526.00,0.714,4301,71,0.651,0.199
3715426758,Existing Customer,54,3/6/1970,M,1,Unknown,Married,$80K - $120K,Blue,36,4,1,2,6175.00,960,5215.00,0.709,1847,59,0.405,0.155
3715428633,Existing Customer,51,8/12/1973,M,1,Uneducated,Single,$120K +,Blue,36,2,1,3,8671.00,590,8081.00,0.693,4399,72,0.756,0.068
3715431183,Existing Customer,51,7/30/1973,M,1,Unknown,Married,$60K - $80K,Blue,36,3,2,4,22224.00,979,21245.00,1.255,3346,69,1.156,0.044
3715433358,Existing Customer,46,5/19/1978,M,5,Unknown,Married,$60K - $80K,Blue,35,3,3,3,1790.00,796,994.00,0.722,3539,57,0.966,0.445
3715434408,Existing Customer,31,6/1/1993,F,0,College,Married,Less than $40K,Blue,21,5,2,2,1677.00,0,1677.00,1.369,3059,50,0.613,0.000
3715438496,Existing Customer,40,1/23/1984,F,3,College,Single,$40K - $60K,Silver,28,2,1,2,0.00,1873,20488.00,0.701,7586,94,0.567,0.084
3715439733,Existing Customer,45,1/22/1979,F,3,College,Married,Less than $40K,Blue,37,4,3,1,4602.00,1517,3085.00,1.292,3520,66,1.000,0.330
3715442733,Existing Customer,43,3/24/1981,M,4,Unknown,Single,$60K - $80K,Blue,36,4,1,0,22322.00,953,21369.00,0.769,1348,34,1.125,0.043
3715445883,Existing Customer,42,6/27/1982,M,2,Graduate,Single,$80K - $120K,Blue,36,3,1,3,3046.00,1231,1815.00,0.692,4711,77,0.878,0.404
3715447008,Existing Customer,48,8/17/1976,F,3,Post-Graduate,Married,Less than $40K,Blue,36,2,2,1,2490.00,1582,908.00,0.760,7719,86,0.623,0.635
3715450683,Existing Customer,50,8/17/1974,F,1,Graduate,Married,Less than $40K,Blue,36,3,1,2,4143.00,1888,2255.00,0.561,3940,74,0.805,0.456
3715453083,Existing Customer,54,7/26/1970,M,2,Uneducated,Married,$60K - $80K,Blue,36,3,3,3,11067.00,2517,8550.00,1.048,1843,38,1.235,0.227
3715453833,Existing Customer,53,8/6/1971,M,1,Uneducated,Married,$120K +,Blue,45,5,1,3,9343.00,1286,8057.00,0.712,1385,31,0.722,0.138
3715454564,Existing Customer,39,6/5/1985,M,4,Post-Graduate,Single,$60K - $80K,Silver,36,6,3,3,0.00,0,25133.00,0.461,4033,73,0.327,0.000
3715455183,Attrited Customer,49,6/3/1975,F,0,Doctorate,Married,Less than $40K,Blue,40,3,4,4,3547.00,2517,1030.00,0.805,2715,45,0.731,0.710
3715456008,Existing Customer,40,5/27/1984,F,2,Graduate,Married,Unknown,Blue,29,5,2,2,18862.00,2105,16757.00,0.832,4449,86,0.686,0.112
3715457133,Existing Customer,50,6/23/1974,F,3,Graduate,Married,Less than $40K,Blue,36,2,3,2,2999.00,1817,1182.00,0.678,5119,83,0.766,0.606
3715458183,Existing Customer,42,2/14/1982,F,1,College,Married,Less than $40K,Blue,36,6,4,1,3050.00,1824,1226.00,0.771,1973,50,1.381,0.598
3715459458,Existing Customer,55,2/21/1969,F,3,Unknown,Married,$40K - $60K,Blue,47,5,2,0,1929.00,1540,389.00,1.142,2354,50,0.786,0.798
3715462533,Existing Customer,37,8/8/1987,F,2,Graduate,Divorced,Less than $40K,Blue,36,4,3,3,1734.00,987,747.00,0.879,4727,67,0.914,0.569
3715462533,Existing Customer,37,8/8/1987,F,2,Graduate,Divorced,Less than $40K,Blue,36,4,3,3,1734.00,987,747.00,0.879,4727,67,0.914,0.569
3715465833,Existing Customer,47,1/24/1977,M,3,Graduate,Single,$80K - $120K,Blue,37,3,3,2,5116.00,1468,3648.00,0.910,2361,49,0.633,0.287
3715467783,Existing Customer,29,5/4/1995,F,1,Graduate,Married,Unknown,Blue,19,3,3,4,1709.00,1465,244.00,0.558,1757,48,0.548,0.857
3715469283,Existing Customer,35,8/9/1989,F,4,High School,Unknown,Unknown,Blue,26,2,1,2,16950.00,0,16950.00,0.625,7821,97,0.672,0.000
3715472133,Existing Customer,45,4/23/1979,M,2,College,Married,$60K - $80K,Blue,35,6,3,2,17884.00,2096,15788.00,0.477,2031,49,0.633,0.117
3715473258,Existing Customer,40,8/22/1984,M,5,High School,Single,$120K +,Blue,31,1,1,3,34516.00,1427,33089.00,0.706,3699,64,0.488,0.041
3715476258,Existing Customer,50,2/21/1974,F,1,Doctorate,Married,Unknown,Blue,40,3,3,1,2492.00,1410,1082.00,0.835,4374,75,0.974,0.566
3715476258,Existing Customer,50,2/21/1974,F,1,Doctorate,Married,Unknown,Blue,40,3,3,1,2492.00,1410,1082.00,0.835,4374,75,0.974,0.566
3715478208,Existing Customer,40,6/4/1984,F,2,Doctorate,Married,Unknown,Silver,36,3,2,4,34516.00,1686,32830.00,0.562,3146,66,0.650,0.049
3715479708,Existing Customer,40,6/17/1984,F,2,Graduate,Unknown,$40K - $60K,Blue,36,3,1,2,2136.00,1250,886.00,0.740,7782,88,0.660,0.585
3715481958,Existing Customer,50,2/27/1974,M,0,Post-Graduate,Married,$80K - $120K,Blue,36,5,1,3,28253.00,0,28253.00,0.479,4525,67,0.763,0.000
3715484208,Existing Customer,51,5/9/1973,M,3,Graduate,Single,$60K - $80K,Silver,36,3,2,2,29663.00,1743,27920.00,0.667,14638,93,0.722,0.059
3715484958,Existing Customer,37,6/8/1987,M,2,College,Single,$80K - $120K,Blue,36,3,2,2,12944.00,1399,11545.00,0.507,4389,84,0.680,0.108
3715487358,Existing Customer,55,2/13/1969,F,1,High School,Unknown,Unknown,Blue,36,3,2,3,6968.00,1430,5538.00,0.950,4037,69,1.029,0.205
3715488858,Existing Customer,56,7/11/1968,F,5,Graduate,Married,Less than $40K,Blue,36,5,4,4,3088.00,2517,571.00,0.848,2292,54,0.862,0.815
3715489608,Existing Customer,35,2/25/1989,M,2,College,Married,$80K - $120K,Blue,36,5,2,4,15279.00,1496,13783.00,0.997,2079,57,0.425,0.098
3715491108,Existing Customer,55,4/16/1969,F,2,College,Single,Less than $40K,Blue,36,5,2,3,5719.00,892,4827.00,0.589,3403,68,0.417,0.156
3715492608,Existing Customer,26,8/7/1998,M,0,High School,Single,Unknown,Blue,36,5,2,3,3184.00,1421,1763.00,0.712,2253,59,0.439,0.446
3715495608,Attrited Customer,39,7/17/1985,F,5,Graduate,Married,Less than $40K,Blue,36,3,3,3,3664.00,0,3664.00,0.419,1479,44,0.913,0.000
3715497858,Attrited Customer,44,8/14/1980,F,4,Graduate,Married,$40K - $60K,Blue,36,6,3,3,1452.00,0,1452.00,0.553,2287,42,0.500,0.000
3715498608,Existing Customer,49,8/8/1975,F,4,Graduate,Married,Less than $40K,Blue,36,1,3,1,6615.00,0,6615.00,0.619,4575,75,0.786,0.000
3715500858,Existing Customer,54,8/11/1970,F,3,Uneducated,Single,Unknown,Blue,36,5,1,2,11975.00,1542,10433.00,0.770,1211,35,0.400,0.129
3715501608,Existing Customer,44,6/3/1980,M,2,Graduate,Divorced,$120K +,Blue,36,5,2,0,24016.00,0,24016.00,0.748,3693,62,0.722,0.000
3715503108,Existing Customer,40,4/5/1984,M,3,Post-Graduate,Married,$120K +,Blue,36,4,2,4,7464.00,2517,4947.00,0.900,4348,62,0.879,0.337
3715503858,Attrited Customer,53,1/4/1971,M,2,Graduate,Married,$40K - $60K,Blue,36,2,3,4,5735.00,0,5735.00,1.009,9088,64,0.684,0.000
3715505433,Existing Customer,43,3/27/1981,F,4,Graduate,Single,Less than $40K,Blue,36,5,4,1,8919.00,2231,6688.00,0.562,3923,73,1.028,0.250
3715506183,Attrited Customer,41,7/25/1983,F,4,Uneducated,Single,Less than $40K,Gold,36,3,3,3,15987.00,0,15987.00,0.598,7832,73,0.780,0.000
3715506933,Existing Customer,53,5/23/1971,F,1,Graduate,Married,$40K - $60K,Blue,36,6,3,3,2712.00,2487,225.00,0.571,4159,69,0.683,0.917
3715506933,Existing Customer,53,5/23/1971,F,1,Graduate,Married,$40K - $60K,Blue,36,6,3,3,2712.00,2487,225.00,0.571,4159,69,0.683,0.917
3715507683,Attrited Customer,44,7/14/1980,F,1,College,Married,Less than $40K,Blue,36,6,3,3,3052.00,0,3052.00,0.868,2598,47,0.469,0.000
3715508433,Existing Customer,35,6/17/1989,F,2,Graduate,Married,$40K - $60K,Blue,36,4,3,4,3454.00,1603,1851.00,1.078,1575,41,0.519,0.464
3715509183,Attrited Customer,36,4/1/1988,F,2,High School,Married,$40K - $60K,Blue,36,4,3,2,1848.00,0,1848.00,0.906,2775,33,0.435,0.000
3715509933,Existing Customer,63,5/29/1961,F,0,Unknown,Married,Less than $40K,Blue,36,4,1,4,3552.00,2517,1035.00,0.465,1342,26,1.000,0.709
3715510683,Existing Customer,45,8/14/1979,F,3,Graduate,Married,Unknown,Blue,36,3,1,4,1637.00,774,863.00,1.126,4120,78,1.000,0.473
3715512933,Existing Customer,42,6/29/1982,M,3,High School,Married,$80K - $120K,Blue,36,4,3,2,25944.00,1987,23957.00,0.566,4442,76,0.767,0.077
3715513683,Existing Customer,57,4/13/1967,F,3,High School,Married,Less than $40K,Blue,36,6,2,3,3542.00,2417,1125.00,0.687,4127,71,0.479,0.682
3715516383,Existing Customer,50,7/21/1974,M,2,High School,Married,$80K - $120K,Blue,36,6,2,1,16388.00,2001,14387.00,0.547,4477,83,0.660,0.122
3715518921,,27,5/18/1997,F,0,Graduate,Single,Less than $40K,Blue,36,6,1,2,1677.00,1598,79.00,0.994,2389,43,0.536,0.953
3715520808,Existing Customer,40,2/6/1984,F,1,High School,Single,Less than $40K,Blue,29,3,2,2,2506.00,1362,1144.00,0.844,4665,82,0.745,0.543
3715521783,Existing Customer,49,6/3/1975,F,5,Post-Graduate,Unknown,$40K - $60K,Blue,39,3,1,4,4568.00,0,4568.00,0.979,1431,27,0.688,0.000
3715524258,Attrited Customer,44,2/9/1980,F,4,Graduate,Married,Less than $40K,Blue,31,3,3,4,2184.00,0,2184.00,0.671,1973,42,0.556,0.000
3715525458,Existing Customer,51,5/6/1973,M,3,Graduate,Married,$120K +,Blue,42,2,1,3,7932.00,2140,5792.00,0.554,4024,92,0.614,0.270
3715526583,Attrited Customer,42,4/30/1982,F,1,High School,Married,$40K - $60K,Blue,36,5,3,2,2705.00,2430,275.00,0.698,2602,43,0.433,0.898
3715526583,Attrited Customer,42,4/30/1982,F,1,High School,Married,$40K - $60K,Blue,36,5,3,2,2705.00,2430,275.00,0.698,2602,43,0.433,0.898
3715527858,Attrited Customer,46,3/27/1978,F,3,High School,Single,Less than $40K,Silver,39,1,0,4,13092.00,1962,11130.00,0.686,936,25,0.250,0.150
3715528908,Existing Customer,48,2/23/1976,F,3,Graduate,Single,Less than $40K,Blue,36,2,3,1,3882.00,2029,1853.00,0.751,13980,128,0.707,0.523
3715530108,Existing Customer,43,4/17/1981,M,2,Post-Graduate,Married,$60K - $80K,Blue,34,1,1,3,13553.00,1448,12105.00,0.925,8751,94,0.808,0.107
3715532358,Existing Customer,45,4/28/1979,F,3,Doctorate,Single,Less than $40K,Blue,27,1,6,3,2917.00,1523,1394.00,0.724,4878,92,0.804,0.522
3715534833,Existing Customer,49,3/15/1975,M,5,Unknown,Single,$40K - $60K,Silver,41,4,2,2,20756.00,1710,19046.00,0.816,1502,31,0.824,0.082
3715539108,Existing Customer,46,2/13/1978,M,5,Uneducated,Divorced,$60K - $80K,Blue,36,3,1,2,17196.00,1646,15550.00,0.542,1466,41,1.278,0.096
3715540383,Attrited Customer,46,6/1/1978,F,2,Post-Graduate,Single,Unknown,Blue,37,1,3,3,4848.00,2517,2331.00,0.651,2353,53,0.828,0.519
3715542333,Existing Customer,65,5/16/1959,F,1,High School,Single,Less than $40K,Blue,55,3,3,2,4010.00,1504,2506.00,0.766,3807,61,0.564,0.375
3715543233,Existing Customer,31,7/24/1993,F,0,Uneducated,Single,Less than $40K,Blue,20,4,3,4,4712.00,955,3757.00,0.855,2568,62,0.590,0.203
3715544208,Existing Customer,46,6/23/1978,F,2,College,Single,Unknown,Blue,33,2,3,1,2168.00,1334,834.00,0.622,4043,73,0.738,0.615
3715547508,Existing Customer,46,8/22/1978,M,3,College,Single,$120K +,Blue,30,5,1,2,27378.00,1893,25485.00,0.432,3934,78,0.592,0.069
3715550358,Existing Customer,43,4/17/1981,M,3,Graduate,Single,$60K - $80K,Blue,34,6,1,2,20755.00,2276,18479.00,0.801,4615,79,0.837,0.110
3715552908,Existing Customer,33,7/16/1991,F,2,Graduate,Married,Less than $40K,Blue,24,1,3,2,3731.00,0,3731.00,0.767,13234,92,0.840,0.000
3715554033,Existing Customer,52,6/15/1972,F,3,Uneducated,Married,Less than $40K,Blue,43,4,3,3,2147.00,1173,974.00,0.653,1352,37,0.370,0.546
3715555008,Existing Customer,39,4/3/1985,M,1,Graduate,Married,Less than $40K,Silver,30,4,3,3,14135.00,630,13505.00,0.640,13703,99,0.768,0.045
3715556058,Existing Customer,43,5/15/1981,M,5,Graduate,Married,$120K +,Blue,36,6,2,4,22355.00,2179,20176.00,0.726,14268,99,0.800,0.097
3715557183,Attrited Customer,35,5/26/1989,F,0,Graduate,Married,Less than $40K,Blue,36,4,3,4,2089.00,0,2089.00,0.871,2707,51,0.500,0.000
3715558308,Existing Customer,65,7/21/1959,M,1,Graduate,Single,Unknown,Blue,56,4,3,3,23566.00,1670,21896.00,0.735,3129,79,0.837,0.071
3715559283,Existing Customer,29,3/22/1995,F,1,Graduate,Married,Less than $40K,Blue,36,2,2,0,1438.30,0,1438.30,0.734,4769,84,0.826,0.000
3715560633,Existing Customer,45,2/23/1979,F,3,Unknown,Married,Unknown,Blue,28,5,1,2,2535.00,2440,95.00,1.705,1312,20,1.222,0.963
3715560633,Existing Customer,45,2/23/1979,F,3,Unknown,Married,Unknown,Blue,28,5,1,2,2535.00,2440,95.00,1.705,1312,20,1.222,0.963
3715561908,Existing Customer,54,4/10/1970,F,2,Uneducated,Married,Unknown,Blue,42,1,1,3,24927.00,1273,23654.00,0.743,14603,113,0.687,0.051
3715564833,Existing Customer,53,2/16/1971,M,1,High School,Unknown,$120K +,Blue,34,2,1,2,8507.00,1484,7023.00,0.709,14949,114,0.727,0.174
3715565958,Existing Customer,47,7/25/1977,F,3,Unknown,Single,Less than $40K,Blue,34,6,3,0,4862.00,0,4862.00,0.695,4167,86,0.593,0.000
3715573683,Existing Customer,50,1/20/1974,M,1,Unknown,Married,$120K +,Blue,40,3,3,2,7522.00,1057,6465.00,1.197,2533,62,1.138,0.141
3715575183,Existing Customer,27,5/1/1997,F,1,Uneducated,Unknown,Less than $40K,Blue,16,3,1,2,1438.30,0,1438.30,0.469,4479,70,0.628,0.000
3715576533,Existing Customer,45,7/24/1979,F,3,Doctorate,Married,Less than $40K,Blue,36,1,2,2,2143.00,1479,664.00,0.708,4404,77,0.750,0.690
3715577733,Existing Customer,45,5/2/1979,F,1,High School,Unknown,Less than $40K,Blue,35,4,4,4,4406.00,1247,3159.00,1.037,3964,76,0.854,0.283
3715580658,Attrited Customer,48,1/28/1976,M,3,Post-Graduate,Unknown,$120K +,Blue,35,2,2,6,34516.00,0,34516.00,0.464,1632,44,0.333,0.000
3715581708,Existing Customer,57,2/20/1967,F,2,Doctorate,Divorced,Less than $40K,Blue,47,5,1,2,2504.00,1915,589.00,0.897,4847,86,0.654,0.765
3715582032,Attrited Customer,52,1/12/1972,N/A,2,High School,Married,$60K - $80K,Blue,40,3,4,2,23128.00,1958,21170.00,0.604,2050,35,0.667,0.085
3715582908,Existing Customer,51,2/7/1973,M,3,Graduate,Married,$80K - $120K,Blue,31,6,1,2,7693.00,0,7693.00,0.579,4573,93,0.632,0.000
3715583883,Existing Customer,43,7/30/1981,M,4,Uneducated,Married,$120K +,Silver,36,1,2,1,34516.00,1816,32700.00,0.995,15226,113,0.712,0.053
3715585383,Existing Customer,47,1/1/1977,M,2,Graduate,Single,$40K - $60K,Blue,35,1,6,3,5791.00,1957,3834.00,0.654,7823,93,0.722,0.338
3715589358,Existing Customer,44,1/21/1980,F,3,Doctorate,Single,$40K - $60K,Blue,40,4,1,3,3659.00,1356,2303.00,0.715,4861,74,0.762,0.371
3715591758,Existing Customer,53,4/12/1971,F,3,Unknown,Married,$40K - $60K,Blue,45,4,3,1,1972.00,0,1972.00,0.761,5085,73,0.587,0.000
3715593408,Existing Customer,34,7/16/1990,F,0,Graduate,Married,Unknown,Blue,13,4,1,4,7942.00,2087,5855.00,0.754,4068,66,0.610,0.263
3715595283,Existing Customer,58,2/28/1966,M,1,Graduate,Married,$60K - $80K,Blue,46,3,3,2,10021.00,1617,8404.00,0.578,1275,25,0.667,0.161
3715598133,Existing Customer,45,8/6/1979,M,4,College,Married,$80K - $120K,Blue,31,4,3,3,31978.00,1659,30319.00,0.556,2333,51,1.217,0.052
3715599033,Existing Customer,42,6/27/1982,F,4,Graduate,Single,Less than $40K,Blue,32,3,2,3,6158.00,0,6158.00,1.411,3132,66,0.784,0.000
3715600383,Existing Customer,45,1/22/1979,F,4,Uneducated,Single,$40K - $60K,Blue,36,1,1,3,3918.00,2070,1848.00,0.760,4700,69,0.643,0.528
3715603908,Existing Customer,52,2/24/1972,M,1,Unknown,Married,$80K - $120K,Blue,36,4,2,2,14858.00,1594,13264.00,0.510,4286,72,0.636,0.107
3715605184,Existing Customer,53,5/3/1996,M,1,Graduate,Single,$80K - $120K,Blue,45,6,3,2,1826.00,883,943.00,0.953,2199,48,1.000,0.484
3715606908,Existing Customer,29,8/10/1995,F,1,Uneducated,Married,Less than $40K,Blue,18,3,3,3,1895.00,1146,749.00,0.685,4333,72,0.714,0.605
3715609758,Existing Customer,51,5/23/1973,M,1,College,Married,$80K - $120K,Silver,38,2,3,2,34516.00,0,34516.00,0.678,7686,89,0.618,0.000
3715610658,Existing Customer,61,7/19/1963,M,0,Graduate,Single,$80K - $120K,Gold,50,3,3,3,34516.00,1357,33159.00,0.687,13722,124,0.746,0.039
3715611933,Existing Customer,50,7/30/1974,M,3,Graduate,Married,$120K +,Blue,41,4,2,3,34516.00,2253,32263.00,1.032,16692,131,0.795,0.065
3715613358,Existing Customer,53,2/4/1971,F,3,Uneducated,Married,$40K - $60K,Blue,42,6,1,2,2293.00,1460,833.00,0.658,4436,74,0.542,0.637
3715618083,Existing Customer,45,4/27/1979,F,2,Graduate,Married,Less than $40K,Blue,36,6,1,3,4202.00,2201,2001.00,0.714,4385,78,0.660,0.524
3715619658,Attrited Customer,47,3/3/1977,F,3,Unknown,Single,Less than $40K,Blue,35,1,3,3,5398.00,0,5398.00,0.621,1887,36,0.333,0.000
